study_id,Title,Reference,Species,Migratory_status,IUCN,Species_type,Feeding_habit,Max_Body_mass_g,Beak.Length_Culmen,Beak.Width,Wing.Length,Mass,Trophic.Level,Trophic.Niche,Habitat,Habitat.Density,Migration,Primary.Lifestyle,Longitude,Latitude,Location,Province,Country,Continent,Years_sampling,Environment,Sites_code,Tissue_abr,Tissue,Extraction_method,Identification,Ref_method,Number_of_species,TNMP,Mppersp,mp
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Phalacrocorax carbo,Full migrant,LC,Aquatic bird,Piscivore,3700.00 ,82.70 ,13.20 ,340.20 ,2529.00 ,Carnivore,Aquatic predator,Wetland,3,2,Aquatic,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal,,,GIT,H2O2,FTIR,Provencher et al. 2019,1,,0,
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Larus crassirostris,Full migrant,LC,Aquatic bird,Carnivore,,58.70 ,6.50 ,364.20 ,561.00 ,Carnivore,Aquatic predator,Coastal,3,2,Aerial,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal,,,GIT,H2O2,FTIR,Provencher et al. 2019,70,,0.13,0.13
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Larus argentatus,Full migrant,LC,Aquatic bird,Carnivore,1250.00 ,74.00 ,8.90 ,430.00 ,1091.00 ,Carnivore,Aquatic predator,Coastal,3,2,Generalist,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal,,,GIT,H2O2,FTIR,Provencher et al. 2019,2,,0,
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Synthliboramphus antiquus,Full migrant,LC,Seabird,Piscivore,,23.60 ,5.00 ,135.50 ,217.70 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Pelagic,,,GIT,H2O2,FTIR,Provencher et al. 2019,110,,0.02,0.02
25,"Microplastics ingestion and chemical pollutants in seabirds of Gran Canaria (Canary Islands, Spain)",Navarro et al_2023,Calonectris borealis,Full migrant,LC,Seabird,Piscivore,,55.00 ,11.30 ,347.00 ,535.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,-15.61 ,27.95 ,Tafira Wildlife Rehabilitation Center,,Spain,,2020-2021,,,,GIT,KOH,Stereomicroscope & FTIR,,45,,8.13,8.13
25,"Microplastics ingestion and chemical pollutants in seabirds of Gran Canaria (Canary Islands, Spain)",Navarro et al_2023,Hydrobates castro,Full migrant,LC,Seabird,Piscivore,,15.60 ,2.70 ,150.40 ,46.10 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,-15.61 ,27.95 ,Tafira Wildlife Rehabilitation Center,,Spain,,2020-2021,,,,GIT,KOH,Stereomicroscope & FTIR,,5,,5.6,5.6
25,"Microplastics ingestion and chemical pollutants in seabirds of Gran Canaria (Canary Islands, Spain)",Navarro et al_2023,Larus michahellis,Full migrant,LC,Aquatic bird,Carnivore,,67.60 ,8.60 ,422.80 ,1111.90 ,Carnivore,Aquatic predator,Coastal,3,2,Generalist,-15.61 ,27.95 ,Tafira Wildlife Rehabilitation Center,,Spain,,2020-2021,,,,GIT,KOH,Stereomicroscope & FTIR,,20,,1.83,1.83
25,"Microplastics ingestion and chemical pollutants in seabirds of Gran Canaria (Canary Islands, Spain)",Navarro et al_2023,Larus ridibundus,Full migrant,LC,Aquatic bird,Carnivore,325.00 ,43.40 ,4.00 ,291.20 ,284.00 ,Carnivore,Aquatic predator,Wetland,3,2,Generalist,-15.61 ,27.95 ,Tafira Wildlife Rehabilitation Center,,Spain,,2020-2021,,,,GIT,KOH,Stereomicroscope & FTIR,,2,,1,1
25,"Microplastics ingestion and chemical pollutants in seabirds of Gran Canaria (Canary Islands, Spain)",Navarro et al_2023,Bubulcus ibis,,LC,Aquatic bird,Carnivore,220.00 ,63.30 ,8.60 ,244.40 ,366.00 ,Carnivore,Omnivore,Human modified,3,2,Terrestrial,-15.61 ,27.95 ,Tafira Wildlife Rehabilitation Center,,Spain,,2020-2021,,,,GIT,KOH,Stereomicroscope & FTIR,,1,,3,3
26,Plastic ingestion in aquatic-associated bird species in southern Portugal,Nicastro et al_2018,Larus michahellis,Full migrant,LC,Aquatic bird,Carnivore,,67.60 ,8.60 ,422.80 ,1111.90 ,Carnivore,Aquatic predator,Coastal,3,2,Generalist,-7.84 ,37.03 ,wildlife recovery center RIAS in Olhão,,Portugal,,2014-2016,,,,GIT,Washed & Sieve,Stereomicroscope & FTIR,Franeker et al. 2011,,,0.2667,0.2667
26,Plastic ingestion in aquatic-associated bird species in southern Portugal,Nicastro et al_2018,Larus fuscus,Full migrant,LC,Aquatic bird,Carnivore,,62.30 ,7.90 ,412.20 ,762.40 ,Carnivore,Aquatic predator,Coastal,3,2,Generalist,-7.84 ,37.03 ,wildlife recovery center RIAS in Olhão,,Portugal,,2014-2016,,,,GIT,Washed & Sieve,Stereomicroscope & FTIR,Franeker et al. 2011,,,0.4677,0.4677
26,Plastic ingestion in aquatic-associated bird species in southern Portugal,Nicastro et al_2018,Ciconia ciconia,Full migrant,LC,Aquatic bird,Carnivore,10000.00 ,189.10 ,23.50 ,565.60 ,3445.80 ,Carnivore,Omnivore,Grassland,3,3,Terrestrial,-7.84 ,37.03 ,wildlife recovery center RIAS in Olhão,,Portugal,,2014-2016,,,,GIT,Washed & Sieve,Stereomicroscope & FTIR,Franeker et al. 2011,,,1.2222,1.2222
27,The hidden cost of following currents: Microplastic ingestion in a planktivorous seabird,Pascalis et al_2022,Hydrobates pelagicus,,LC,Seabird,Piscivore,,13.70 ,2.30 ,119.00 ,25.20 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,9.10 ,40.25 ,Sardinia,,Italy,,2019,,,,RP,H2O2,Stereomicroscope & FTIR,Prata et al. 2019,30,25,1.86,1.86
28,Plastic pollution in the Labrador Sea: An assessment using the seabird northern fulmar Fulmarus glacialis as a biological monitoring species,"Avery-Gomm et al., 2018",Fulmarus glacialis,Full Migrant,LC,Seabird,Piscivore,1000.00 ,41.30 ,11.90 ,321.10 ,611.90 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,-56.10 ,54.38 ,Eastern shore of Labrador,,,,2014,,,,GIT,Washed & Sieve,Compound microscope,Hidalgo-Ruz et al. 2012,39,,5.9,5.9
28,Plastic pollution in the Labrador Sea: An assessment using the seabird northern fulmar Fulmarus glacialis as a biological monitoring species,"Avery-Gomm et al., 2018",Fulmarus glacialis,Full Migrant,LC,Seabird,Piscivore,1000.00 ,41.30 ,11.90 ,321.10 ,611.90 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,-56.10 ,54.38 ,Eastern shore of Labrador,,,,2015,,,,GIT,Washed & Sieve,Compound microscope,Hidalgo-Ruz et al. 2012,31,,18.7,18.7
29,Garbage in guano? Microplastic debris found in faecal precursors of seabirds known to ingest plastics,Provencher et al_2018,Fulmarus glacialis,Full Migrant,LC,Seabird,Piscivore,1000.00 ,41.30 ,11.90 ,321.10 ,611.90 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,-53.14 ,54.21 ,Labrador Sea,,,,2015,Pelagic,,Fecal precursor,Dropping,H2O2,Stereomicroscope,Masura et al. 2015,30,,1.9,1.9
29,Garbage in guano? Microplastic debris found in faecal precursors of seabirds known to ingest plastics,Provencher et al_2018,Fulmarus glacialis,Full Migrant,LC,Seabird,Piscivore,1000.00 ,41.30 ,11.90 ,321.10 ,611.90 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,-53.14 ,54.21 ,Labrador Sea,,,,2015,Pelagic,,GIT,GIT,H2O2,Stereomicroscope,Masura et al. 2015,30,,22,22
30,Seabird plastic ingestion differs among collection methods: Examples from the short-tailed shearwater,Rodriguez et al_2018,Ardenna tenuirostris,Full migrant,LC,Seabird,Piscivore,,37.20 ,6.50 ,262.20 ,559.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,145.25 ,-38.48 ,Philip Island,,,,2015-2016,,,,GIT,Washed & Sieve,Stereomicroscope,Franeker et al. 2011,26,,8.23,8.23
30,Seabird plastic ingestion differs among collection methods: Examples from the short-tailed shearwater,Rodriguez et al_2018,Ardenna tenuirostris,Full migrant,LC,Seabird,Piscivore,,37.20 ,6.50 ,262.20 ,559.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,145.25 ,-38.48 ,Philip Island,,,,2015-2016,,,,GIT,Washed & Sieve,Stereomicroscope,Franeker et al. 2011,114,,7.11,7.11
31,The potential of aerial insectivores for monitoring microplastics in terrestrial environments,Sherlock et al_2022,Tachicyneta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-80.03 ,43.45 ,Southern Ontario,,Canada,,2004,,WWTP,GIT,GIT,KOH,Stereomicroscope & Raman,Munno et al. 2018,20,226,11.3,11.3
31,The potential of aerial insectivores for monitoring microplastics in terrestrial environments,Sherlock et al_2022,Tachicyneta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-80.03 ,43.45 ,Southern Ontario,,Canada,,2004,,Reference,GIT,GIT,KOH,Stereomicroscope & Raman,Munno et al. 2018,20,102,5.1,5.1
31,The potential of aerial insectivores for monitoring microplastics in terrestrial environments,Sherlock et al_2022,Tachicyneta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-80.03 ,43.45 ,Southern Ontario,,Canada,,2004,,WWTP,Fecal sac,FP,KOH,Stereomicroscope & Raman,Munno et al. 2018,20,118,5.9,5.9
31,The potential of aerial insectivores for monitoring microplastics in terrestrial environments,Sherlock et al_2022,Tachicyneta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-80.03 ,43.45 ,Southern Ontario,,Canada,,2004,,Reference,Fecal sac,FP,KOH,Stereomicroscope & Raman,Munno et al. 2018,20,174,8.7,8.7
32,Bidirectional transfer of halogenated ?ame retardants between the gastrointestinal tract and ingested plastics in urban-adapted ringbilled gulls,Thaysen et al_2020,Larus delawarensis,Full migrant,LC,Aquatic bird,Carnivore,700.00 ,48.10 ,6.20 ,366.00 ,516.30 ,Carnivore,Omnivore,Coastal,3,2,Terrestrial,45.71 ,73.44 ,Deslauriers Island,,Canada,North America,2016,,,,GIT,Washed & Sieve,"Stereomicroscope, Raman & FTIR",,44,164,3.7,3.7
33,Airborne microplastics detected in the lungs of wild birds in Japan,Tokunaga et al_2023,Milvus migrans,Full migrant,LC,Landbird,Carnivore,540.00 ,40.00 ,13.00 ,457.40 ,734.10 ,Omnivore,Omnivore,Woodland,3,3,Aerial,139.91 ,35.53 ,Tokyo Bay,,Japan,Asia,2021,,,,Other,H2O2,FTIR,Leslie et al. 2022,6,,0,
34,Seabirds and plastics don't mix: Examining the di?erences in marine plastic ingestion in wedge-tailed shearwater chicks at near-shore and o?shore locations,Verlis et al_2018,Ardenna pacifica,Full migrant,LC,Seabird,Piscivore,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,151.91 ,-23.44 ,Heron Island,,,,2012,,Near-shore,,GIT,Washed & Sieve,Visual,Franeker et al. 2004,50,,1.1,1.1
34,Seabirds and plastics don't mix: Examining the di?erences in marine plastic ingestion in wedge-tailed shearwater chicks at near-shore and o?shore locations,Verlis et al_2018,Ardenna pacifica,Full migrant,LC,Seabird,Piscivore,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,151.91 ,-23.44 ,Heron Island,,,,2012,,Offshore,,GIT,Washed & Sieve,Visual,Franeker et al. 2004,50,,1,1
34,Seabirds and plastics don't mix: Examining the di?erences in marine plastic ingestion in wedge-tailed shearwater chicks at near-shore and o?shore locations,Verlis et al_2018,Ardenna pacifica,Full migrant,LC,Seabird,Piscivore,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,151.91 ,-23.44 ,Heron Island,,,,2012,,overall,,GIT,Washed & Sieve,Visual,Franeker et al. 2004,35,,1.1,1.1
35,Availability and assessment of microplastic ingestion by marsh birds in Mississippi Gulf Coast tidal marshes,Weitzel et al_2021,Rallus crepitans,Full migrant,LC,Waterbird,Carnivore,50.00 ,64.70 ,3.80 ,148.00 ,306.00 ,Carnivore,Aquatic predator,Wetland,1,2,Terrestrial,-89.53 ,30.19 ,Pearl,,United States of America,,2019,,,,GIT,Stomach Flushing,Stereomicroscope,Barrett et al. 2007,35,29,7.2,7.2
35,Availability and assessment of microplastic ingestion by marsh birds in Mississippi Gulf Coast tidal marshes,Weitzel et al_2021,Ammospiza maritima,Not a Migrant,LC,Landbird,Omnivore,,16.30 ,4.20 ,60.60 ,22.20 ,Carnivore,Invertivore,Wetland,3,2,Terrestrial,-89.37 ,30.34 ,Jourdan,,United States of America,,2019,,,,GIT,Stomach Flushing,Stereomicroscope,Barrett et al. 2007,36,25,2.7,2.7
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Buteo buteo,Full migrant,LC,Landbird,Carnivore,,35.90 ,12.60 ,382.90 ,759.10 ,Carnivore,Vertivore,Grassland,3,2,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,17,17
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Milvus migrans,Full migrant,LC,Landbird,Carnivore,540.00 ,40.00 ,13.00 ,457.40 ,734.10 ,Omnivore,Omnivore,Woodland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,4,4
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Falco tinnunculus,Full migrant,LC,Landbird,Carnivore,190.00 ,20.80 ,10.60 ,241.00 ,183.20 ,Carnivore,Vertivore,Shrubland,3,3,Aerial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,21,21
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Hierococcyx sparverioides,Full migrant,LC,Landbird,Carnivore,,30.30 ,7.80 ,235.00 ,151.00 ,Carnivore,Invertivore,Woodland,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,11,11
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Bubulcus ibis,Full migrant,LC,Aquatic bird,Carnivore,,63.30 ,8.60 ,244.40 ,366.00 ,Carnivore,Omnivore,Human modified,3,2,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,10,10
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Tachybaptus ruficollis,Full migrant,LC,Waterbird,Carnivore,,23.90 ,4.40 ,100.00 ,169.40 ,Carnivore,Aquatic predator,Wetland,3,1,Aquatic,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,0,
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Calidris alpina,Full migrant,NT,Aquatic bird,Carnivore,65.00 ,36.90 ,2.90 ,115.10 ,51.90 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,0,
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Actitis hypoleucos,Full migrant,LC,Waterbird,Carnivore,40.00 ,30.10 ,3.10 ,109.90 ,48.00 ,Carnivore,Aquatic predator,Wetland,3,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,0,
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Turdus obscurus,Full migrant,LC,Landbird,Omnivore,,22.00 ,4.40 ,119.80 ,62.60 ,Omnivore,Invertivore,Forest,1,3,Insessorial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,4,4
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Turdus hortulorum,Full migrant,LC,Landbird,Carnivore,,23.30 ,4.90 ,115.80 ,66.70 ,Carnivore,Invertivore,Forest,1,3,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,2,2
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Pica pica,Not a Migrant,LC,Landbird,Carnivore,210.00 ,40.80 ,12.40 ,194.50 ,217.50 ,Omnivore,Omnivore,Human modified,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,7,7
36,"Microscopic anthropogenic litter in terrestrial birds from Shanghai, China: Not only plastics but also natural ?bers",Zhao et al_2016,Spilopelia chinensis,Full migrant,LC,Landbird,Herbivore,,19.90 ,3.50 ,138.80 ,159.00 ,Herbivore,Granivore,Woodland,3,1,Terrestrial,122.09 ,31.28 ,Wildlife rehabilitation center,Shanghai,China,Asia,2015,Terrestrial,,Esophagus,Esophagus,KOH,Stereomicroscope,Foekema et al. 2013; Franeker et al. 2011,,,10,10
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Pycnonotus sinensis,Full migrant,LC,Landbird,Insectivore,,17.90 ,4.40 ,86.70 ,34.20 ,Herbivore,Frugivore,Human modified,2,3,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-LV,GIT,GIT,KOH & NaCl,Stereomicroscope,,10,,273,273
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Pycnonotus aurigaster,Not a Migrant,LC,Landbird,Insectivore,,19.40 ,4.10 ,91.80 ,44.30 ,Herbivore,Omnivore,Shrubland,2,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-SH,GIT,GIT,KOH & NaCl,Stereomicroscope,,10,,399,399
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Lanius schach,Full migrant,LC,Landbird,Insectivore,,21.80 ,6.80 ,92.40 ,51.50 ,Carnivore,Invertivore,Shrubland,2,2,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-LT,GIT,GIT,KOH & NaCl,Stereomicroscope,,4,,406,406
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Copsychus saularis,Not a Migrant,LC,Landbird,Insectivore,,23.20 ,5.40 ,97.50 ,36.00 ,Carnivore,Invertivore,Woodland,1,1,Terrestrial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-O,GIT,GIT,KOH & NaCl,Stereomicroscope,,16,,249,249
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Motacilla alba,Full migrant,LC,Landbird,Insectivore,,16.10 ,3.40 ,87.00 ,23.90 ,Carnivore,Invertivore,Human modified,3,3,Terrestrial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-W,GIT,GIT,KOH & NaCl,Stereomicroscope,,6,,262,262
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Parus major,Not a Migrant,LC,Landbird,Insectivore,,11.30 ,4.00 ,70.90 ,16.30 ,Omnivore,Invertivore,Woodland,2,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-G,GIT,GIT,KOH & NaCl,Stereomicroscope,,3,,150,150
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Gracupica nigricollis,Not a Migrant,LC,Landbird,Insectivore,,32.40 ,6.00 ,158.10 ,156.90 ,Carnivore,Invertivore,Grassland,3,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-B,GIT,GIT,KOH & NaCl,Stereomicroscope,,4,,1250,1250
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Turdus mandarinus,Full migrant,LC,Landbird,Insectivore,,30.90 ,5.30 ,146.60 ,102.70 ,Omnivore,Omnivore,Forest,2,1,Generalist,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-E,GIT,GIT,KOH & NaCl,Stereomicroscope,,7,,288,288
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Spilopelia chinensis,Full migrant,LC,Landbird,Grainivore,,19.90 ,3.50 ,138.80 ,159.00 ,Herbivore,Granivore,Woodland,3,1,Terrestrial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Terrestrial,bird-SD,GIT,GIT,KOH & NaCl,Stereomicroscope,,5,,304,304
37,Transfer of Microplastics in Terrestrial and Aquatic Food Webs: The Impact of E-Waste Debris and Ecological Traits,Zheng et al_2023,Alcedo atthis,Full migrant,LC,Landbird,Piscivore,39.00 ,42.20 ,5.70 ,73.30 ,31.10 ,Carnivore,Aquatic predator,Reverine,2,1,Insessorial,113.07 ,23.60 ,Village in South China,Guangdong,China,Asia,2017,Freshwater,bird-C,GIT,GIT,KOH & NaCl,Stereomicroscope,,23,,191,191
38,Plastic debris in marine birds from an island located in the South China Sea,Zhu et al_2019,Numenius phaeopus,Full migrant,LC,Waterbird,Carnivore,,92.10 ,6.60 ,233.00 ,364.60 ,Carnivore,Omnivore,Grassland,3,3,Terrestrial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,"Esophagus, stomach and Intestine",GIT,KOH & NaCl,Stereomicroscope & FTIR,Provencher et al. 2019,1,2,2,2
38,Plastic debris in marine birds from an island located in the South China Sea,Zhu et al_2019,Sula sula,Full migrant,LC,Seabird,Piscivore,1003.00 ,79.30 ,21.50 ,366.80 ,1031.10 ,Carnivore,Aquatic predator,Marine,3,2,Aerial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,GIT,GIT,KOH & NaCl,Stereomicroscope & FTIR,Provencher et al. 2019,5,6,2,#REF!
38,Plastic debris in marine birds from an island located in the South China Sea,Zhu et al_2019,Numenius phaeopus,Full migrant,LC,Waterbird,Carnivore,,92.10 ,6.60 ,233.00 ,364.60 ,Carnivore,Omnivore,Grassland,3,3,Terrestrial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,GIT,GIT,KOH & NaCl,Stereomicroscope & FTIR,Provencher et al. 2019,1,35,35,2.15
38,Plastic debris in marine birds from an island located in the South China Sea,Zhu et al_2019,Sula sula,Full migrant,LC,Seabird,Piscivore,1003.00 ,79.30 ,21.50 ,366.80 ,1031.10 ,Carnivore,Aquatic predator,Marine,3,2,Aerial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,GIT,GIT,KOH & NaCl,Stereomicroscope & FTIR,Provencher et al. 2019,5,3,1,23.45 
38,Plastic debris in marine birds from an island located in the South China Sea,Zhu et al_2019,Numenius phaeopus,Full migrant,LC,Waterbird,Carnivore,,92.10 ,6.60 ,233.00 ,364.60 ,Carnivore,Omnivore,Grassland,3,3,Terrestrial,111.75 ,16.46 ,yongxing Island,Hainan,China,Asia,2018,Marine,Yongxing Island,GIT,GIT,KOH & NaCl,Stereomicroscope & FTIR,Provencher et al. 2019,1,10,10,1.89
